IBRC_Geo_ID,State,Year,District Name,BEA Per Capita Personal Income
6500022,AR,2002,White River Planning and Development District,20397
6500022,AR,2003,White River Planning and Development District,21496
6500022,AR,2004,White River Planning and Development District,22618
6500022,AR,2005,White River Planning and Development District,23062
6500022,AR,2006,White River Planning and Development District,24077
6500022,AR,2007,White River Planning and Development District,25464
6500022,AR,2008,White River Planning and Development District,27079
6500022,AR,2009,White River Planning and Development District,26794
6500022,AR,2010,White River Planning and Development District,27883
6500022,AR,2011,White River Planning and Development District,29176
6500022,AR,2012,White River Planning and Development District,30129
6500022,AR,2013,White River Planning and Development District,30673
6500022,AR,2014,White River Planning and Development District,31935
6500022,AR,2015,White River Planning and Development District,32308
6500022,AR,2016,White River Planning and Development District,32641
6500022,AR,2017,White River Planning and Development District,33681
6500022,AR,2018,White River Planning and Development District,34824
6500022,AR,2019,White River Planning and Development District,35646
6500022,AR,2020,White River Planning and Development District,39089
6500022,AR,2021,White River Planning and Development District,42603
6500022,AR,2022,White River Planning and Development District,43854
6500022,AR,2023,White River Planning and Development District,45614
6500023,AZ,2001,Central Arizona Association of Government,18786
6500023,AZ,2002,Central Arizona Association of Government,19260
6500023,AZ,2003,Central Arizona Association of Government,20075
6500023,AZ,2004,Central Arizona Association of Government,22065
6500023,AZ,2005,Central Arizona Association of Government,24284
6500023,AZ,2006,Central Arizona Association of Government,25201
6500023,AZ,2007,Central Arizona Association of Government,25697
6500023,AZ,2008,Central Arizona Association of Government,27276
6500023,AZ,2009,Central Arizona Association of Government,25359
6500023,AZ,2010,Central Arizona Association of Government,24832
6500023,AZ,2011,Central Arizona Association of Government,26429
6500023,AZ,2012,Central Arizona Association of Government,26874
6500023,AZ,2013,Central Arizona Association of Government,28365
6500023,AZ,2014,Central Arizona Association of Government,29257
6500023,AZ,2015,Central Arizona Association of Government,30494
6500023,AZ,2016,Central Arizona Association of Government,31764
6500023,AZ,2017,Central Arizona Association of Government,33624
6500023,AZ,2018,Central Arizona Association of Government,35310
6500023,AZ,2019,Central Arizona Association of Government,37517
6500023,AZ,2020,Central Arizona Association of Government,41485
6500023,AZ,2021,Central Arizona Association of Government,45319
6500023,AZ,2022,Central Arizona Association of Government,47227
6500023,AZ,2023,Central Arizona Association of Government,50146
6500024,AZ,2001,Northern Arizona Council of Governments,20986
6500024,AZ,2002,Northern Arizona Council of Governments,21530
6500024,AZ,2003,Northern Arizona Council of Governments,22583
6500024,AZ,2004,Northern Arizona Council of Governments,23809
6500024,AZ,2005,Northern Arizona Council of Governments,25349
6500024,AZ,2006,Northern Arizona Council of Governments,26875
6500024,AZ,2007,Northern Arizona Council of Governments,28428
6500024,AZ,2008,Northern Arizona Council of Governments,29783
6500024,AZ,2009,Northern Arizona Council of Governments,29165
6500024,AZ,2010,Northern Arizona Council of Governments,29320
6500024,AZ,2011,Northern Arizona Council of Governments,30594
6500024,AZ,2012,Northern Arizona Council of Governments,31062
6500024,AZ,2013,Northern Arizona Council of Governments,32179
6500024,AZ,2014,Northern Arizona Council of Governments,33696
6500024,AZ,2015,Northern Arizona Council of Governments,35301
6500024,AZ,2016,Northern Arizona Council of Governments,36469
6500024,AZ,2017,Northern Arizona Council of Governments,38738
6500024,AZ,2018,Northern Arizona Council of Governments,40457
6500024,AZ,2019,Northern Arizona Council of Governments,41884
6500024,AZ,2020,Northern Arizona Council of Governments,46287
6500024,AZ,2021,Northern Arizona Council of Governments,50418
6500024,AZ,2022,Northern Arizona Council of Governments,51178
6500024,AZ,2023,Northern Arizona Council of Governments,54380
6500025,AZ,2001,SouthEastern Arizona Governments Organization,20497
6500025,AZ,2002,SouthEastern Arizona Governments Organization,21237
6500025,AZ,2003,SouthEastern Arizona Governments Organization,23426
6500025,AZ,2004,SouthEastern Arizona Governments Organization,24213
6500025,AZ,2005,SouthEastern Arizona Governments Organization,25690
6500025,AZ,2006,SouthEastern Arizona Governments Organization,27113
6500025,AZ,2007,SouthEastern Arizona Governments Organization,28952
6500025,AZ,2008,SouthEastern Arizona Governments Organization,30691
6500025,AZ,2009,SouthEastern Arizona Governments Organization,30986
6500025,AZ,2010,SouthEastern Arizona Governments Organization,31630
6500025,AZ,2011,SouthEastern Arizona Governments Organization,32500
6500025,AZ,2012,SouthEastern Arizona Governments Organization,32285
6500025,AZ,2013,SouthEastern Arizona Governments Organization,32351
6500025,AZ,2014,SouthEastern Arizona Governments Organization,33395
6500025,AZ,2015,SouthEastern Arizona Governments Organization,34239
6500025,AZ,2016,SouthEastern Arizona Governments Organization,34590
6500025,AZ,2017,SouthEastern Arizona Governments Organization,36476
6500025,AZ,2018,SouthEastern Arizona Governments Organization,37576
6500025,AZ,2019,SouthEastern Arizona Governments Organization,38989
6500025,AZ,2020,SouthEastern Arizona Governments Organization,43967
6500025,AZ,2021,SouthEastern Arizona Governments Organization,47414
6500025,AZ,2022,SouthEastern Arizona Governments Organization,48277
6500025,AZ,2023,SouthEastern Arizona Governments Organization,50749
6500411,CA,2023,Greater Bay Area Economic Development District,131236
6500411,CA,2021,Greater Bay Area Economic Development District,124489
6500411,CA,2022,Greater Bay Area Economic Development District,123760
6500411,CA,2020,Greater Bay Area Economic Development District,108696
6500411,CA,2019,Greater Bay Area Economic Development District,99767
6500411,CA,2018,Greater Bay Area Economic Development District,95358
6500411,CA,2017,Greater Bay Area Economic Development District,88669
6500028,CA,2023,Sierra Economic Development District,83551
6500411,CA,2016,Greater Bay Area Economic Development District,82814
6500407,CA,2023,Sonoma-Mendocino Economic Development District,79607
6500028,CA,2022,Sierra Economic Development District,78511
6500411,CA,2015,Greater Bay Area Economic Development District,78173
6500028,CA,2021,Sierra Economic Development District,77937
6500407,CA,2022,Sonoma-Mendocino Economic Development District,74958
6500407,CA,2021,Sonoma-Mendocino Economic Development District,74644
6500411,CA,2014,Greater Bay Area Economic Development District,72294
6500028,CA,2020,Sierra Economic Development District,72135
6500407,CA,2020,Sonoma-Mendocino Economic Development District,69404
6500411,CA,2013,Greater Bay Area Economic Development District,67873
6500411,CA,2012,Greater Bay Area Economic Development District,67492
6500028,CA,2019,Sierra Economic Development District,66853
6500028,CA,2018,Sierra Economic Development District,63924
6500407,CA,2019,Sonoma-Mendocino Economic Development District,62919
6500411,CA,2011,Greater Bay Area Economic Development District,62879
6500028,CA,2017,Sierra Economic Development District,61820
6500411,CA,2008,Greater Bay Area Economic Development District,60150
6500028,CA,2016,Sierra Economic Development District,60112
6500411,CA,2007,Greater Bay Area Economic Development District,60059
6500411,CA,2010,Greater Bay Area Economic Development District,58900
6500407,CA,2018,Sonoma-Mendocino Economic Development District,58595
6500028,CA,2015,Sierra Economic Development District,57682
6500411,CA,2006,Greater Bay Area Economic Development District,57302
6500411,CA,2009,Greater Bay Area Economic Development District,56751
6500029,CA,2023,Superior California Economic Development District,56065
6500407,CA,2017,Sonoma-Mendocino Economic Development District,55679
6500026,CA,2023,3Core Economic Development Corporation (CA)/Tri-County EDD,54849
6500028,CA,2014,Sierra Economic Development District,54816
6500026,CA,2021,3Core Economic Development Corporation (CA)/Tri-County EDD,53867
6500407,CA,2016,Sonoma-Mendocino Economic Development District,53522
6500029,CA,2021,Superior California Economic Development District,52930
6500411,CA,2005,Greater Bay Area Economic Development District,52783
6500029,CA,2022,Superior California Economic Development District,52650
6500028,CA,2013,Sierra Economic Development District,52534
6500030,CA,2023,Yuba-Sutter Economic Development Corporation,52354
6500026,CA,2022,3Core Economic Development Corporation (CA)/Tri-County EDD,52028
6500407,CA,2015,Sonoma-Mendocino Economic Development District,51782
6500028,CA,2012,Sierra Economic Development District,51691
6500030,CA,2021,Yuba-Sutter Economic Development Corporation,51568
6500030,CA,2022,Yuba-Sutter Economic Development Corporation,50207
6500411,CA,2004,Greater Bay Area Economic Development District,50047
6500029,CA,2020,Superior California Economic Development District,49829
6500026,CA,2020,3Core Economic Development Corporation (CA)/Tri-County EDD,49650
6500028,CA,2011,Sierra Economic Development District,49372
6500411,CA,2001,Greater Bay Area Economic Development District,48603
6500407,CA,2014,Sonoma-Mendocino Economic Development District,48349
6500411,CA,2003,Greater Bay Area Economic Development District,47773
6500030,CA,2020,Yuba-Sutter Economic Development Corporation,47642
6500028,CA,2010,Sierra Economic Development District,47440
6500028,CA,2008,Sierra Economic Development District,47175
6500411,CA,2002,Greater Bay Area Economic Development District,47059
6500028,CA,2007,Sierra Economic Development District,46303
6500407,CA,2013,Sonoma-Mendocino Economic Development District,46057
6500028,CA,2009,Sierra Economic Development District,45858
6500028,CA,2006,Sierra Economic Development District,45226
6500407,CA,2012,Sonoma-Mendocino Economic Development District,44875
6500029,CA,2019,Superior California Economic Development District,44414
6500026,CA,2019,3Core Economic Development Corporation (CA)/Tri-County EDD,44393
6500407,CA,2011,Sonoma-Mendocino Economic Development District,43421
6500028,CA,2005,Sierra Economic Development District,42975
6500029,CA,2018,Superior California Economic Development District,42737
6500030,CA,2019,Yuba-Sutter Economic Development Corporation,42721
6500407,CA,2007,Sonoma-Mendocino Economic Development District,42413
6500407,CA,2010,Sonoma-Mendocino Economic Development District,42052
6500026,CA,2018,3Core Economic Development Corporation (CA)/Tri-County EDD,41846
